,name,avg-250d,max-250d,strategy-250d,bs-250d,wm-250d,wq-250d,wh-250d,wy-250d,mq-250d,mh-250d,my-250d,qh-250d,qy-250d,hy-250d,wmq-250d,wmqh-250d,wmqhy-250d,mqh-250d,mqhy-250d,qhy-250d,avg-500d,max-500d,strategy-500d,bs-500d,wm-500d,wq-500d,wh-500d,wy-500d,mq-500d,mh-500d,my-500d,qh-500d,qy-500d,hy-500d,wmq-500d,wmqh-500d,wmqhy-500d,mqh-500d,mqhy-500d,qhy-500d,avg-all,max-all,strategy-all,bs-all,wm-all,wq-all,wh-all,wy-all,mq-all,mh-all,my-all,qh-all,qy-all,hy-all,wmq-all,wmqh-all,wmqhy-all,mqh-all,mqhy-all,qhy-all
'600022,山东钢铁,1.0396373365219196,1.2180068039662932,wmq,B,1.16629982131,1.13807076359,1.07281872049,1.04884841216,1.19595802844,0.994501792637,1.03922310702,0.859927681245,1.0735378641,1.07844064983,1.21800680397,0.981038562285,0.981038562285,0.963279466873,0.963279466873,0.859927681245,1.02952626277966,1.2037833748166824,wm,B,1.20378337482,1.08876924328,1.08455861772,1.04476873304,1.03547946213,1.02097046217,0.976795614783,0.915184964906,1.11128048519,1.07844064983,1.18845237914,0.981606464537,0.981038562285,0.938084042527,0.963279466873,0.859927681245,7.564460365638517,19.07264975369978,wm,B,19.0726497537,8.88581188533,8.88826449715,6.40511652992,3.16513482453,6.51052744619,3.70355078173,7.47141097817,3.68043868726,3.57742943145,7.68855273895,9.86951525532,10.9498728492,6.10182128121,7.24175081717,7.81951809296
'600023,浙能电力,1.021382381134642,1.077810553017119,wm,B,1.07781055302,1.0515562528,1.01653852745,1.02499760604,1.06584869762,0.950425673538,1.04267459186,1.04889555894,0.97907654445,0.974522352571,1.0750517223,1.07171966746,0.992865562146,1.03737039179,0.961043609135,0.971720787046,1.053484404520186,1.1156665663263914,wh,B,1.03435990924,1.03859234552,1.11566656633,1.04644213326,1.03399353728,1.04111641984,1.04815542963,1.11287886261,1.05045115067,1.03780460991,1.11506131239,1.11101681266,1.00512457277,1.05013601635,0.980129673877,1.03482111999,1.536018434245014,2.0158118095394544,wmq,B,1.74542051332,1.86480040882,1.58146515363,1.15137463018,1.59912534265,1.40526879089,1.15225257505,1.93949707858,1.35586675637,1.16529480411,2.01581180954,1.99967306886,1.33568390089,1.81005313534,1.18726953216,1.26743744752
'600026,中远海能,0.9382548784273416,1.1023033676891532,wm,S,1.10230336769,0.983365848527,0.953622350049,0.909912117672,0.875362219633,0.891800578901,0.851923586074,0.815964318681,0.895329942803,0.977081552453,1.03599437556,0.995858191799,0.995858191799,0.895258544187,0.91448186265,0.917961006357,0.9366061138011953,1.0568116765072766,wh,S,1.03564586778,1.03558910932,1.05681167651,0.886097658552,0.862166366558,0.955305927494,0.777173147761,0.880741678451,0.7207319457,0.974916767248,1.01061523783,1.00397182321,0.995858191799,0.933527246699,0.910482833464,0.946062342443,9.166199551911918,43.54793326782323,wm,S,43.5479332678,17.7602443203,10.2453331894,7.53806509226,2.37488883149,8.97639635703,2.75536027112,5.94681239769,5.04229961772,3.07116340651,9.84515047913,8.99692617152,8.29237594498,4.08816117116,3.49670522274,4.68137708971
'600027,华电国际,0.9328255433587518,0.976526883003999,wy,S,0.953035345407,0.942301198804,0.968777378414,0.976526883004,0.878417050726,0.88892832261,0.890500188445,0.925715030818,0.972338730896,0.962894172622,0.943006538332,0.934025879501,0.959615788096,0.8700515055,0.915385177191,0.943689503375,0.9214944924030191,1.0767325360211057,wm,S,1.07673253602,0.916611512348,0.944342032018,0.952574570692,0.786804626414,0.821743962438,0.890500188445,0.884262083299,0.972338730896,0.970581194548,0.966935225289,0.925312307314,0.959615788096,0.816482440065,0.915385177191,0.943689503375,6.433124777185088,27.74103218444926,wm,S,27.7410321844,7.91487639421,3.17722100292,5.68429162512,3.37142203214,2.55638837216,4.18996084309,2.5495141622,2.89567468497,1.60670724638,17.8351392999,9.71114684288,6.57422852129,2.59418693907,2.14291381184,2.38529247235
'600028,中国石化,1.2261774683298208,1.2777027834773074,my,B,1.18185823101,1.20321063818,1.27770278348,1.27770278348,1.18551925497,1.27770278348,1.27770278348,1.27770278348,1.27770278348,1.27770278348,1.15186353045,1.15186353045,1.15186353045,1.18551925497,1.18551925497,1.27770278348,1.4738712524822046,1.6448696591381406,qh,B,1.46455246653,1.405346543,1.54092553772,1.57348255951,1.45717492937,1.52738037444,1.58994088764,1.64486965914,1.52608687144,1.52608735363,1.31522457111,1.31679183658,1.30105838975,1.45094729765,1.41598340858,1.52608735363,10.82684622414126,49.341909016287616,wm,B,49.3419090163,8.85115519599,12.1816230939,9.11459992683,4.47399132616,8.68537824173,5.50743251997,8.76985962262,5.65674995574,3.83449913888,13.2212110657,14.6200622126,11.1938505171,6.9825749879,5.44905086224,5.34559190264
'600029,南方航空,1.5036772172072517,1.868351110242949,wm,B,1.86835111024,1.31306513122,1.56257223431,1.64114356575,1.29670318525,1.41408251702,1.64114356575,1.46669556275,1.64114356575,1.64114356575,1.57514844554,1.53461765056,1.53461765056,1.23085608106,1.23085608106,1.46669556275,1.492696088126574,1.9980373862009542,wm,B,1.9980373862,1.48166487599,1.46606408938,1.32190137515,1.26605719315,1.50297830301,1.32025363915,1.5127156295,1.49923462659,1.65247111577,1.59102099595,1.76006403675,1.53461765056,1.27648105804,1.23085608106,1.4687193538,45.91909771445935,246.26802014443226,wm,B,246.268020144,43.7183327794,48.8398434359,21.3505143225,21.2142584785,27.3972562591,28.5969117525,12.8092695872,25.0839569611,13.5021503945,90.5816097925,65.9892469244,39.2960998081,17.5248900044,12.9331938351,19.6000089516
'600030,中信证券,1.1223604978518151,1.2947538139641956,wm,S,1.29475381396,1.11327476924,1.21319191226,1.16531100384,1.06752723177,1.2206103479,1.1638665477,1.15869624573,1.07867416256,1.06701905808,1.14182443731,1.10289208685,1.04105405433,1.05666664626,0.988480006367,1.08392564146,1.09391297641699,1.6624929451255874,wm,S,1.66249294513,1.10600114961,1.21678695901,1.13463783691,0.86253311017,1.1221857943,1.08322442255,1.26569634841,1.05880345582,0.973522291511,1.07345982508,1.09374817104,0.996689752318,0.981666150839,0.882211964572,0.988947445412,37.66917028538282,348.66493549887747,wm,S,348.664935499,45.6923361628,25.2731724735,13.6016521077,5.6223458491,13.0513201482,9.57534052107,7.9052422358,4.4638135228,4.50994519746,37.8782856454,27.1612585394,25.2291998809,9.65281289737,12.9308145233,11.4942493623
'600033,福建高速,1.0755743276369258,1.1301614782146017,mh,S,1.07867627816,1.11732214788,1.12422812245,1.04883898684,1.03522957761,1.13016147821,1.07438594713,1.07145063927,1.0802571823,1.04503112146,1.0278672534,1.05003225925,1.05003225925,1.10211267486,1.10211267486,1.07145063927,1.1042678865294715,1.220788927549171,wh,S,1.14839281822,1.10948378105,1.22078892755,1.07620213305,1.01418759356,1.20869356917,1.08049295273,1.13901929361,1.06521375783,1.07229502343,1.05617955041,1.09071634423,1.05003225925,1.13507088052,1.10211349767,1.0994038022,4.649288833469033,15.800076546864004,wm,S,15.8000765469,10.3867950612,4.14132121151,3.72008957649,2.80140846322,4.14913893111,2.75883307793,2.64644687109,2.11072952312,1.71554704,8.68880554405,5.0563020148,3.77994683824,2.18274825957,1.99806760756,2.45236476871
'600035,楚天高速,0.937390969551511,1.0183476458640826,mq,S,0.893636233816,0.918432322829,0.90823823186,0.807336078412,1.01834764586,0.903355070053,0.954937574614,0.857949359975,0.859910400191,0.965131646866,0.96874867292,1.0140787413,1.0140787413,0.993334723504,0.981157446601,0.939582622722,0.9568303352142846,1.24742660514857,hy,S,1.18506230169,0.911826764716,0.844272083941,0.7698587475,0.964640459575,0.666750336448,0.760880728016,0.960627579802,1.11991584898,1.24742660515,0.966003473339,0.902990852351,1.04485342329,0.932566966336,1.01434330593,1.01726588636,7.28490511091046,22.91182630249592,wm,S,22.9118263025,11.0382632886,4.99760956581,4.10686448137,7.61613520056,2.97322765635,3.03118833063,3.38990041211,5.34037588733,6.65680699183,10.6544598998,6.93468172277,9.09561856401,5.82036443681,6.77738917304,5.21376986106
'600036,招商银行,1.6918212755303914,1.8006510273954217,hy,B,1.5759696889,1.71174994704,1.8006510274,1.8006510274,1.64820214905,1.8006510274,1.8006510274,1.8006510274,1.8006510274,1.8006510274,1.47720203541,1.47720203541,1.47720203541,1.64820214905,1.64820214905,1.8006510274,1.7623007603887413,2.0121495626042827,wh,B,1.91455605862,1.87319224842,2.0121495626,2.01095754106,1.75338746784,1.85407456812,1.97786144238,1.95566411459,1.88722236972,1.77948599449,1.50107986365,1.41915499309,1.35195481504,1.58513372443,1.50268902314,1.81824837905,19.0032899621748,65.36258673217081,wm,B,65.3625867322,24.944614374,26.4495151271,12.565341784,11.057935138,17.2276753262,8.12332916155,24.9295084997,7.03888150707,6.54902772082,24.8373976929,28.1654991691,11.3836635609,16.3573089411,8.03199115315,11.0283635071
'600037,歌华有线,0.9475585701898959,1.0091740312900406,qy,S,0.893979552225,0.937707342188,0.889196609239,0.942058547416,0.902911058967,0.844450063168,1.0,0.889998225469,1.00917403129,1.00065449128,0.915474977226,0.970666622052,1.0,0.964665602521,1.0,1.0,0.8931037298112104,1.0,wmqhy,S,0.824825599762,0.831478194095,0.958546054736,0.869303801876,0.848766219322,0.83365953379,0.859951561081,0.80913841982,0.889148888996,0.936237798583,0.909201306384,0.974414625332,1.0,0.859026987025,0.947271958698,0.93868872748,7.457669435754611,41.9363186058558,wm,S,41.9363186059,5.10847587333,4.86945588024,5.92047652747,1.67949398479,1.87828891841,4.41184290674,3.57487575633,6.16894162329,5.65635860517,7.63917849865,8.95457840128,9.67124108745,2.94701271062,4.45573467957,4.45043691288
