日期,股票代码,名称,收盘价,涨跌幅
2007-11-08,'600708,海博股份,7.92,-5.036
2007-11-07,'600708,海博股份,8.34,0.6031
2007-11-06,'600708,海博股份,8.29,0.8516
2007-11-05,'600708,海博股份,8.22,1.4815
2007-11-02,'600708,海博股份,8.1,-2.7611
2007-11-01,'600708,海博股份,8.33,-3.4762
2007-10-31,'600708,海博股份,8.63,3.9759
2007-10-30,'600708,海博股份,8.3,3.6205
2007-10-29,'600708,海博股份,8.01,2.2989
2007-10-26,'600708,海博股份,7.83,3.2982
2007-10-25,'600708,海博股份,7.58,-7.8979
2007-10-24,'600708,海博股份,8.23,-3.8551
2007-10-23,'600708,海博股份,8.56,-0.8111
2007-10-22,'600708,海博股份,8.63,-6.0936
2007-10-19,'600708,海博股份,9.19,-0.7559
2007-10-18,'600708,海博股份,9.26,0.1081
2007-10-17,'600708,海博股份,9.25,-2.4262
2007-10-16,'600708,海博股份,9.48,2.2654
2007-10-15,'600708,海博股份,9.27,-1.383
2007-10-12,'600708,海博股份,9.4,-4.277
2007-10-11,'600708,海博股份,9.82,-3.8198
2007-10-10,'600708,海博股份,10.21,-2.2967
2007-10-09,'600708,海博股份,10.45,1.7527
2007-10-08,'600708,海博股份,10.27,-2.0038
2007-09-28,'600708,海博股份,10.48,0.7692
2007-09-27,'600708,海博股份,10.4,1.9608
2007-09-26,'600708,海博股份,10.2,-2.8571
2007-09-25,'600708,海博股份,10.5,-3.6697
2007-09-24,'600708,海博股份,10.9,-1.3575
2007-09-21,'600708,海博股份,11.05,-1.4273
2007-09-20,'600708,海博股份,11.21,3.1279
2007-09-19,'600708,海博股份,10.87,-4.9825
2007-09-18,'600708,海博股份,11.44,5.9259
2007-09-17,'600708,海博股份,10.8,2.176
2007-09-14,'600708,海博股份,10.57,-1.3072
2007-09-13,'600708,海博股份,10.71,3.8797
2007-09-12,'600708,海博股份,10.31,-2.919
2007-09-11,'600708,海博股份,10.62,-10.0
2007-09-10,'600708,海博股份,11.8,9.972
2007-09-07,'600708,海博股份,10.73,-1.4692
2007-09-06,'600708,海博股份,10.89,0.9268
2007-09-05,'600708,海博股份,10.79,-1.2809
2007-09-04,'600708,海博股份,10.93,-0.4554
2007-09-03,'600708,海博股份,10.98,7.0175
2007-08-31,'600708,海博股份,10.26,-0.2915
2007-08-30,'600708,海博股份,10.29,3.1062
2007-08-29,'600708,海博股份,9.98,1.3198
2007-08-28,'600708,海博股份,9.85,-1.3026
2007-08-27,'600708,海博股份,9.98,-1.7717
2007-08-24,'600708,海博股份,10.16,-3.6053
2007-08-23,'600708,海博股份,10.54,3.3333
2007-08-22,'600708,海博股份,10.2,0.1965
2007-08-21,'600708,海博股份,10.18,1.3944
2007-08-20,'600708,海博股份,10.04,3.2922
2007-08-17,'600708,海博股份,9.72,-1.5198
2007-08-16,'600708,海博股份,9.87,-2.3739
2007-08-15,'600708,海博股份,10.11,-2.3188
2007-08-14,'600708,海博股份,10.35,0.4854
2007-08-13,'600708,海博股份,10.3,3.1031
2007-08-10,'600708,海博股份,9.99,4.6073
2007-08-09,'600708,海博股份,9.55,1.1653
2007-08-08,'600708,海博股份,9.44,-3.3777
2007-08-07,'600708,海博股份,9.77,-2.9791
2007-08-06,'600708,海博股份,10.07,1.3078
2007-08-03,'600708,海博股份,9.94,0.3027
2007-08-02,'600708,海博股份,9.91,3.1217
2007-08-01,'600708,海博股份,9.61,-9.1682
2007-07-31,'600708,海博股份,10.58,1.0506
2007-07-30,'600708,海博股份,10.47,0.2874
2007-07-27,'600708,海博股份,10.44,1.8537
2007-07-26,'600708,海博股份,10.25,3.4309
2007-07-25,'600708,海博股份,9.91,0.8138
2007-07-24,'600708,海博股份,9.83,-1.7982
2007-07-23,'600708,海博股份,10.01,4.5977
2007-07-20,'600708,海博股份,9.57,0.6309
2007-07-19,'600708,海博股份,9.51,-1.8576
2007-07-18,'600708,海博股份,9.69,9.7395
2007-07-17,'600708,海博股份,8.83,6.1298
2007-07-16,'600708,海博股份,8.32,-2.5761
2007-07-13,'600708,海博股份,8.54,6.2189
2007-07-12,'600708,海博股份,8.04,9.5368
2007-07-11,'600708,海博股份,7.34,1.9444
2007-07-10,'600708,海博股份,7.2,-5.2632
2007-07-09,'600708,海博股份,7.6,4.3956
2007-07-06,'600708,海博股份,7.28,8.6567
2007-07-05,'600708,海博股份,6.7,-9.5816
2007-07-04,'600708,海博股份,7.41,-4.2636
2007-07-03,'600708,海博股份,7.74,1.9763
2007-07-02,'600708,海博股份,7.59,5.2705
2007-06-29,'600708,海博股份,7.21,-9.194
2007-06-28,'600708,海博股份,7.94,-8.4198
2007-06-27,'600708,海博股份,8.67,1.6413
2007-06-26,'600708,海博股份,8.53,0.235
2007-06-25,'600708,海博股份,8.51,-9.9471
2007-06-22,'600708,海博股份,9.45,-7.8049
2007-06-21,'600708,海博股份,10.25,-2.0076
2007-06-20,'600708,海博股份,10.46,-1.1342
2007-06-19,'600708,海博股份,10.58,0.2844
2007-06-18,'600708,海博股份,10.55,2.9268
2007-06-15,'600708,海博股份,10.25,-0.6783
2007-06-14,'600708,海博股份,10.32,2.1782
2007-06-13,'600708,海博股份,10.1,6.6526
2007-06-12,'600708,海博股份,9.47,-0.9414
2007-06-11,'600708,海博股份,9.56,0.8439
2007-06-08,'600708,海博股份,9.48,-0.8368
2007-06-07,'600708,海博股份,9.56,6.1043
2007-06-06,'600708,海博股份,9.01,2.5028
2007-06-05,'600708,海博股份,8.79,0.8028
2007-06-04,'600708,海博股份,8.72,-10.0103
2007-06-01,'600708,海博股份,9.69,-10.0279
2007-05-31,'600708,海博股份,10.77,-8.6514
2007-05-30,'600708,海博股份,11.79,-10.0
2007-05-29,'600708,海博股份,13.1,-0.8327
2007-05-28,'600708,海博股份,13.21,0.1516
2007-05-25,'600708,海博股份,13.19,10.0083
2007-05-24,'600708,海博股份,11.99,5.0833
2007-05-23,'600708,海博股份,11.41,5.0645
2007-05-22,'600708,海博股份,10.86,0.6487
2007-05-21,'600708,海博股份,10.79,-1.4612
2007-05-18,'600708,XR海博股,10.95,-1.1733
2007-05-17,'600708,海博股份,14.4,0.7698
2007-05-16,'600708,海博股份,14.29,7.6865
2007-05-15,'600708,海博股份,13.27,-2.7126
2007-05-14,'600708,海博股份,13.64,10.0
2007-05-11,'600708,海博股份,12.4,-2.5157
2007-05-10,'600708,海博股份,12.72,0.6329
2007-05-09,'600708,海博股份,12.64,-1.25
2007-05-08,'600708,海博股份,12.8,5.6106
2007-04-30,'600708,海博股份,0.0,None
2007-04-27,'600708,海博股份,12.12,1.3378
2007-04-26,'600708,海博股份,11.96,1.528
2007-04-25,'600708,海博股份,11.78,-2.1595
2007-04-24,'600708,海博股份,12.04,2.994
2007-04-23,'600708,海博股份,11.69,6.3694
2007-04-20,'600708,海博股份,10.99,5.0669
2007-04-19,'600708,海博股份,10.46,-7.4336
2007-04-18,'600708,海博股份,11.3,0.0886
2007-04-17,'600708,海博股份,11.29,2.6364
2007-04-16,'600708,海博股份,11.0,1.2891
2007-04-13,'600708,海博股份,10.86,-1.2727
2007-04-12,'600708,海博股份,11.0,7.5269
2007-04-11,'600708,海博股份,10.23,-0.5831
2007-04-10,'600708,海博股份,10.29,3.2096
2007-04-09,'600708,海博股份,9.97,4.5073
2007-04-06,'600708,海博股份,9.54,3.9216
2007-04-05,'600708,海博股份,9.18,4.1998
2007-04-04,'600708,海博股份,8.81,1.8497
2007-04-03,'600708,海博股份,8.65,0.348
2007-04-02,'600708,海博股份,8.62,4.6117
2007-03-30,'600708,海博股份,8.24,0.1215
2007-03-29,'600708,海博股份,8.23,-3.63
2007-03-28,'600708,海博股份,8.54,-1.2717
2007-03-27,'600708,海博股份,8.65,0.348
2007-03-26,'600708,海博股份,8.62,4.7388
2007-03-23,'600708,海博股份,8.23,0.9816
2007-03-22,'600708,海博股份,8.15,-1.0922
2007-03-21,'600708,海博股份,8.24,3.0
2007-03-20,'600708,海博股份,8.0,3.2258
2007-03-19,'600708,海博股份,7.75,0.2587
2007-03-16,'600708,海博股份,7.73,-3.375
2007-03-15,'600708,海博股份,8.0,3.4929
2007-03-14,'600708,海博股份,7.73,-1.5287
2007-03-13,'600708,海博股份,7.85,0.2554
2007-03-12,'600708,海博股份,7.83,8.0
2007-03-09,'600708,海博股份,7.25,0.1381
2007-03-08,'600708,海博股份,7.24,2.4045
2007-03-07,'600708,海博股份,7.07,1.4347
2007-03-06,'600708,海博股份,6.97,-1.5537
2007-03-05,'600708,海博股份,7.08,3.3577
2007-03-02,'600708,海博股份,6.85,1.7831
2007-03-01,'600708,海博股份,6.73,-4.2674
2007-02-28,'600708,海博股份,7.03,5.5556
2007-02-27,'600708,海博股份,6.66,-10.0
2007-02-26,'600708,海博股份,7.4,4.8159
2007-02-16,'600708,海博股份,7.06,-0.7032
2007-02-15,'600708,海博股份,7.11,1.5714
2007-02-14,'600708,海博股份,7.0,3.7037
2007-02-13,'600708,海博股份,6.75,3.6866
2007-02-12,'600708,海博股份,6.51,0.0
2007-02-09,'600708,海博股份,6.51,-0.1534
2007-02-08,'600708,海博股份,6.52,1.7161
2007-02-07,'600708,海博股份,6.41,2.0701
2007-02-06,'600708,海博股份,6.28,1.2903
2007-02-05,'600708,海博股份,6.2,-2.2082
2007-02-02,'600708,海博股份,6.34,0.9554
2007-02-01,'600708,海博股份,6.28,5.5462
2007-01-31,'600708,海博股份,5.95,-7.8947
2007-01-30,'600708,海博股份,6.46,8.3893
2007-01-29,'600708,海博股份,5.96,9.9631
2007-01-26,'600708,海博股份,5.42,-0.7326
2007-01-25,'600708,海博股份,5.46,-6.1856
2007-01-24,'600708,海博股份,5.82,2.4648
2007-01-23,'600708,海博股份,5.68,-0.8726
2007-01-22,'600708,海博股份,5.73,3.9927
2007-01-19,'600708,海博股份,5.51,3.9623
2007-01-18,'600708,海博股份,5.3,3.3138
2007-01-17,'600708,海博股份,5.13,-3.5714
2007-01-16,'600708,海博股份,5.32,2.9014
2007-01-15,'600708,海博股份,5.17,6.1602
2007-01-12,'600708,海博股份,4.87,-5.4369
2007-01-11,'600708,海博股份,5.15,0.7828
2007-01-10,'600708,海博股份,5.11,4.7131
2007-01-09,'600708,海博股份,4.88,0.6186
2007-01-08,'600708,海博股份,4.85,3.1915
2007-01-05,'600708,海博股份,4.7,5.3812
2007-01-04,'600708,海博股份,4.46,0.2247
2006-12-29,'600708,海博股份,4.45,0.6787
2006-12-28,'600708,海博股份,4.42,-1.3393
2006-12-27,'600708,海博股份,4.48,-0.4444
2006-12-26,'600708,海博股份,4.5,-1.9608
2006-12-25,'600708,海博股份,4.59,-0.8639
2006-12-22,'600708,海博股份,4.63,-1.4894
2006-12-21,'600708,海博股份,4.7,-0.6342
2006-12-20,'600708,海博股份,4.73,1.5021
2006-12-19,'600708,海博股份,4.66,0.2151
2006-12-18,'600708,海博股份,4.65,0.6494
2006-12-15,'600708,海博股份,4.62,0.4348
2006-12-14,'600708,海博股份,4.6,1.7699
2006-12-13,'600708,海博股份,4.52,-1.31
2006-12-12,'600708,海博股份,4.58,-0.4348
2006-12-11,'600708,海博股份,4.6,1.7699
2006-12-08,'600708,海博股份,4.52,-1.31
2006-12-07,'600708,海博股份,4.58,1.5521
2006-12-06,'600708,海博股份,4.51,-2.8017
2006-12-05,'600708,海博股份,4.64,-0.2151
2006-12-04,'600708,海博股份,4.65,3.3333
2006-12-01,'600708,海博股份,4.5,-0.2217
2006-11-30,'600708,海博股份,4.51,1.8059
2006-11-29,'600708,海博股份,4.43,-0.4494
2006-11-28,'600708,海博股份,4.45,-1.5487
2006-11-27,'600708,海博股份,4.52,0.6682
2006-11-24,'600708,海博股份,4.49,2.746
2006-11-23,'600708,海博股份,4.37,0.6912
2006-11-22,'600708,海博股份,4.34,2.3585
2006-11-21,'600708,海博股份,4.24,-0.2353
2006-11-20,'600708,海博股份,4.25,-0.9324
2006-11-17,'600708,海博股份,4.29,2.1429
2006-11-16,'600708,海博股份,4.2,-2.7778
2006-11-15,'600708,海博股份,4.32,1.8868
2006-11-14,'600708,海博股份,4.24,1.9231
2006-11-13,'600708,海博股份,4.16,-5.4545
2006-11-10,'600708,海博股份,4.4,-3.2967
2006-11-09,'600708,海博股份,4.55,0.6637
2006-11-08,'600708,海博股份,4.52,0.2217
2006-11-07,'600708,海博股份,4.51,-2.5918
2006-11-06,'600708,海博股份,4.63,-1.4894
2006-11-03,'600708,海博股份,4.7,0.6424
2006-11-02,'600708,海博股份,4.67,-1.2685
2006-11-01,'600708,海博股份,4.73,-0.4211
2006-10-31,'600708,海博股份,4.75,0.6356
2006-10-30,'600708,海博股份,4.72,1.7241
2006-10-27,'600708,海博股份,4.64,-1.0661
2006-10-26,'600708,海博股份,4.69,-1.4706
2006-10-25,'600708,海博股份,4.76,-1.8557
2006-10-24,'600708,海博股份,4.85,1.4644
2006-10-23,'600708,海博股份,4.78,-2.449
2006-10-20,'600708,海博股份,4.9,-2.1956
2006-10-19,'600708,海博股份,5.01,-0.3976
2006-10-18,'600708,海博股份,5.03,2.2358
2006-10-17,'600708,海博股份,4.92,3.5789
2006-10-16,'600708,海博股份,4.75,-1.6563
2006-10-13,'600708,海博股份,4.83,1.4706
2006-10-12,'600708,海博股份,4.76,-0.6263
2006-10-11,'600708,海博股份,4.79,-1.0331
2006-10-10,'600708,海博股份,4.84,1.0438
2006-10-09,'600708,海博股份,4.79,1.6985
2006-09-29,'600708,G 海  博,4.71,0.4264
2006-09-28,'600708,G 海  博,4.69,0.4283
2006-09-27,'600708,G 海  博,4.67,1.0823
2006-09-26,'600708,G 海  博,4.62,-0.431
2006-09-25,'600708,G 海  博,4.64,-2.1097
2006-09-22,'600708,G 海  博,4.74,-2.268
2006-09-21,'600708,G 海  博,4.85,-1.0204
2006-09-20,'600708,G 海  博,4.9,0.823
2006-09-19,'600708,G 海  博,4.86,-0.4098
2006-09-18,'600708,G 海  博,4.88,1.6667
2006-09-15,'600708,G 海  博,4.8,1.6949
2006-09-14,'600708,G 海  博,4.72,-0.8403
2006-09-13,'600708,G 海  博,4.76,-2.459
2006-09-12,'600708,G 海  博,4.88,2.0921
2006-09-11,'600708,G 海  博,4.78,0.8439
2006-09-08,'600708,G 海  博,4.74,-0.2105
2006-09-07,'600708,G 海  博,4.75,-1.8595
2006-09-06,'600708,G 海  博,4.84,-0.2062
2006-09-05,'600708,G 海  博,4.85,-0.4107
2006-09-04,'600708,G 海  博,4.87,1.4583
2006-09-01,'600708,G 海  博,4.8,-3.4205
2006-08-31,'600708,G 海  博,4.97,-0.4008
2006-08-30,'600708,G 海  博,4.99,1.0121
2006-08-29,'600708,G 海  博,4.94,1.4374
2006-08-28,'600708,G 海  博,4.87,2.3109
2006-08-25,'600708,G 海  博,4.76,-1.6529
2006-08-24,'600708,G 海  博,4.84,0.0
2006-08-23,'600708,G 海  博,4.84,-1.0225
2006-08-22,'600708,G 海  博,4.89,1.875
2006-08-21,'600708,G 海  博,4.8,0.0
2006-08-18,'600708,G 海  博,4.8,-1.8405
2006-08-17,'600708,G 海  博,4.89,0.8247
2006-08-16,'600708,G 海  博,4.85,0.4141
2006-08-15,'600708,G 海  博,4.83,4.5455
2006-08-14,'600708,G 海  博,4.62,-6.0976
2006-08-11,'600708,G 海  博,4.92,1.4433
2006-08-10,'600708,G 海  博,4.85,1.0417
2006-08-09,'600708,G 海  博,4.8,3.8961
2006-08-08,'600708,G 海  博,4.62,2.8953
2006-08-07,'600708,G 海  博,4.49,0.2232
2006-08-04,'600708,G 海  博,4.48,-6.0797
2006-08-03,'600708,G 海  博,4.77,-0.625
2006-08-02,'600708,G 海  博,4.8,0.2088
2006-08-01,'600708,G 海  博,4.79,-2.2449
2006-07-31,'600708,G 海  博,4.9,-5.5877
2006-07-28,'600708,G 海  博,5.19,0.7767
2006-07-27,'600708,G 海  博,5.15,-2.0913
2006-07-26,'600708,G 海  博,5.26,-2.0484
2006-07-25,'600708,G 海  博,5.37,0.0
2006-07-24,'600708,G 海  博,5.37,8.7045
2006-07-21,'600708,G 海  博,4.94,0.611
2006-07-20,'600708,G 海  博,4.91,1.2371
2006-07-19,'600708,G 海  博,4.85,-2.4145
2006-07-18,'600708,G 海  博,4.97,0.8114
2006-07-17,'600708,G 海  博,4.93,1.232
2006-07-14,'600708,G 海  博,4.87,1.4583
2006-07-13,'600708,G 海  博,4.8,-9.7744
2006-07-12,'600708,G 海  博,5.32,-1.2987
2006-07-11,'600708,G 海  博,5.39,-0.9191
2006-07-10,'600708,G 海  博,5.44,0.1842
2006-07-07,'600708,G 海  博,5.43,1.4953
2006-07-06,'600708,G 海  博,5.35,4.6967
2006-07-05,'600708,G 海  博,5.11,-2.6667
2006-07-04,'600708,G 海  博,5.25,0.0
2006-07-03,'600708,G 海  博,5.25,1.9417
2006-06-30,'600708,G 海  博,5.15,-2.6465
2006-06-29,'600708,G 海  博,5.29,0.7619
2006-06-28,'600708,G 海  博,5.25,-1.8692
2006-06-27,'600708,G 海  博,5.35,3.4816
2006-06-26,'600708,G 海  博,5.17,3.8153
2006-06-23,'600708,G 海  博,4.98,0.6061
2006-06-22,'600708,G 海  博,4.95,0.4057
2006-06-21,'600708,G 海  博,4.93,-1.9881
2006-06-20,'600708,G 海  博,5.03,5.0104
2006-06-19,'600708,G 海  博,4.79,0.0
2006-06-16,'600708,G 海  博,4.79,4.1304
2006-06-15,'600708,G 海  博,4.6,2.2222
2006-06-14,'600708,G 海  博,0.0,None
2006-06-13,'600708,G 海  博,0.0,None
2006-06-12,'600708,G 海  博,4.5,3.4483
2006-06-09,'600708,G 海  博,4.35,-2.6846
2006-06-08,'600708,G 海  博,4.47,1.8223
2006-06-07,'600708,G 海  博,4.39,-9.6708
2006-06-06,'600708,G 海  博,4.86,2.9661
2006-06-05,'600708,G 海  博,4.72,1.5054
2006-06-02,'600708,G 海  博,4.65,-1.0638
2006-06-01,'600708,XDG 海博,4.7,2.6201
2006-05-31,'600708,G 海  博,4.68,-2.2965
2006-05-30,'600708,G 海  博,4.79,5.5066
2006-05-29,'600708,G 海  博,4.54,2.9478
2006-05-26,'600708,G 海  博,0.0,None
2006-05-25,'600708,G 海  博,4.41,4.5024
2006-05-24,'600708,G 海  博,4.22,-4.5249
2006-05-23,'600708,G 海  博,4.42,-6.9474
2006-05-22,'600708,G 海  博,4.75,4.3956
2006-05-19,'600708,G 海  博,4.55,0.2203
2006-05-18,'600708,G 海  博,4.54,-2.1552
2006-05-17,'600708,G 海  博,4.64,6.422
2006-05-16,'600708,G 海  博,4.36,-4.1758
2006-05-15,'600708,G 海  博,4.55,3.8813
2006-05-12,'600708,G 海  博,4.38,4.038
2006-05-11,'600708,G 海  博,4.21,2.1845
2006-05-10,'600708,G 海  博,4.12,1.4778
2006-05-09,'600708,G 海  博,4.06,4.6392
2006-05-08,'600708,G 海  博,0.0,None
2006-04-28,'600708,G 海  博,3.88,-2.267
2006-04-27,'600708,G 海  博,3.97,-2.6961
2006-04-26,'600708,G 海  博,4.08,2.5126
2006-04-25,'600708,G 海  博,3.98,5.5703
2006-04-24,'600708,G 海  博,3.77,-6.6832
2006-04-21,'600708,G 海  博,4.04,-0.2469
2006-04-20,'600708,G 海  博,4.05,1.5038
2006-04-19,'600708,G 海  博,3.99,-1.2376
2006-04-18,'600708,G 海  博,4.04,-0.7371
2006-04-17,'600708,G 海  博,4.07,-0.489
2006-04-14,'600708,G 海  博,4.09,2.25
2006-04-13,'600708,G 海  博,4.0,-5.2133
2006-04-12,'600708,G 海  博,4.22,-2.9885
2006-04-11,'600708,G 海  博,4.35,1.3986
2006-04-10,'600708,G 海  博,4.29,2.3866
2006-04-07,'600708,G 海  博,4.19,-2.1028
2006-04-06,'600708,G 海  博,4.28,-2.0595
2006-04-05,'600708,G 海  博,4.37,2.8235
2006-04-04,'600708,G 海  博,4.25,-1.6204
2006-04-03,'600708,G 海  博,4.32,2.3697
2006-03-31,'600708,G 海  博,4.22,-0.2364
2006-03-30,'600708,G 海  博,4.23,2.1739
2006-03-29,'600708,G 海  博,4.14,-0.7194
2006-03-28,'600708,G 海  博,4.17,1.7073
2006-03-27,'600708,G 海  博,4.1,2.5
2006-03-24,'600708,G 海  博,4.0,-2.2005
2006-03-23,'600708,G 海  博,4.09,-0.4866
2006-03-22,'600708,G 海  博,4.11,3.7879
2006-03-21,'600708,G 海  博,3.96,-2.2222
2006-03-20,'600708,G 海  博,4.05,3.8462
2006-03-17,'600708,G 海  博,3.9,1.8277
2006-03-16,'600708,G 海  博,3.83,2.957
2006-03-15,'600708,G 海  博,3.72,1.087
2006-03-14,'600708,G 海  博,3.68,-1.0753
2006-03-13,'600708,G 海  博,3.72,1.9178
2006-03-10,'600708,G 海  博,3.65,0.0
2006-03-09,'600708,G 海  博,3.65,0.0
2006-03-08,'600708,G 海  博,3.65,-1.3514
2006-03-07,'600708,G 海  博,3.7,-2.6316
2006-03-06,'600708,G 海  博,3.8,-2.3136
2006-03-03,'600708,G 海  博,3.89,0.0
2006-03-02,'600708,G 海  博,3.89,-4.1872
2006-03-01,'600708,G 海  博,4.06,2.5253
2006-02-28,'600708,G 海  博,3.96,0.2532
2006-02-27,'600708,G 海  博,3.95,2.5974
2006-02-24,'600708,G 海  博,3.85,1.3158
2006-02-23,'600708,G 海  博,3.8,0.2639
2006-02-22,'600708,G 海  博,3.79,-1.0444
2006-02-21,'600708,G 海  博,3.83,0.7895
2006-02-20,'600708,G 海  博,3.8,3.2609
2006-02-17,'600708,G 海  博,3.68,-1.0753
2006-02-16,'600708,G 海  博,3.72,-3.876
2006-02-15,'600708,G 海  博,3.87,4.5946
2006-02-14,'600708,G 海  博,3.7,0.5435
2006-02-13,'600708,G 海  博,3.68,-2.1277
2006-02-10,'600708,G 海  博,3.76,0.2667
2006-02-09,'600708,G 海  博,3.75,-3.1008
2006-02-08,'600708,G 海  博,3.87,-0.7692
2006-02-07,'600708,G 海  博,3.9,-0.7634
2006-02-06,'600708,G 海  博,3.93,1.2887
2006-01-25,'600708,G 海  博,3.88,0.0
2006-01-24,'600708,G 海  博,3.88,0.2584
2006-01-23,'600708,G 海  博,3.87,-0.2577
2006-01-20,'600708,G 海  博,3.88,1.0417
2006-01-19,'600708,G 海  博,3.84,-0.2597
2006-01-18,'600708,G 海  博,3.85,2.9412
2006-01-17,'600708,G 海  博,3.74,-1.0582
2006-01-16,'600708,G 海  博,3.78,-0.5263
2006-01-13,'600708,G 海  博,3.8,0.0
2006-01-12,'600708,G 海  博,3.8,-0.2625
2006-01-11,'600708,G 海  博,3.81,0.2632
2006-01-10,'600708,G 海  博,3.8,-0.5236
2006-01-09,'600708,G 海  博,3.82,1.5957
2006-01-06,'600708,G 海  博,3.76,0.5348
2006-01-05,'600708,G 海  博,3.74,2.4658
2006-01-04,'600708,G 海  博,3.65,0.2747
2005-12-30,'600708,G 海  博,3.64,-1.355
2005-12-29,'600708,G 海  博,3.69,0.8197
2005-12-28,'600708,G 海  博,3.66,-0.2725
2005-12-27,'600708,G 海  博,3.67,-0.2717
2005-12-26,'600708,G 海  博,3.68,5.1429
2005-12-23,'600708,G 海  博,3.5,-0.8499
2005-12-22,'600708,G 海  博,3.53,-21.0291
2005-12-21,'600708,海博股份,0.0,None
2005-12-20,'600708,海博股份,0.0,None
2005-12-19,'600708,海博股份,0.0,None
2005-12-16,'600708,海博股份,0.0,None
2005-12-15,'600708,海博股份,0.0,None
2005-12-14,'600708,海博股份,0.0,None
2005-12-13,'600708,海博股份,0.0,None
2005-12-12,'600708,海博股份,0.0,None
2005-12-09,'600708,海博股份,0.0,None
2005-12-08,'600708,海博股份,0.0,None
2005-12-07,'600708,海博股份,0.0,None
2005-12-06,'600708,海博股份,0.0,None
2005-12-05,'600708,海博股份,0.0,None
2005-12-02,'600708,海博股份,0.0,None
2005-12-01,'600708,海博股份,0.0,None
2005-11-30,'600708,海博股份,0.0,None
2005-11-29,'600708,海博股份,0.0,None
2005-11-28,'600708,海博股份,0.0,None
2005-11-25,'600708,海博股份,0.0,None
2005-11-24,'600708,海博股份,0.0,None
2005-11-23,'600708,海博股份,0.0,None
2005-11-22,'600708,海博股份,0.0,None
2005-11-21,'600708,海博股份,4.47,0.4494
2005-11-18,'600708,海博股份,4.45,1.8307
2005-11-17,'600708,海博股份,4.37,-0.4556
2005-11-16,'600708,海博股份,4.39,-0.2273
2005-11-15,'600708,海博股份,4.4,0.6865
2005-11-14,'600708,海博股份,4.37,-0.2283
2005-11-11,'600708,海博股份,4.38,-2.0134
2005-11-10,'600708,海博股份,4.47,-5.2966
2005-11-09,'600708,海博股份,4.72,0.2123
2005-11-08,'600708,海博股份,4.71,-0.2119
2005-11-07,'600708,海博股份,4.72,0.6397
2005-11-04,'600708,海博股份,4.69,0.2137
2005-11-03,'600708,海博股份,4.68,-10.0
2005-11-02,'600708,海博股份,0.0,None
2005-11-01,'600708,海博股份,0.0,None
2005-10-31,'600708,海博股份,0.0,None
2005-10-28,'600708,海博股份,0.0,None
2005-10-27,'600708,海博股份,0.0,None
2005-10-26,'600708,海博股份,0.0,None
2005-10-25,'600708,海博股份,0.0,None
2005-10-24,'600708,海博股份,0.0,None
2005-10-21,'600708,海博股份,5.2,0.0
2005-10-20,'600708,海博股份,5.2,3.1746
2005-10-19,'600708,海博股份,5.04,1.8182
2005-10-18,'600708,海博股份,4.95,0.6098
2005-10-17,'600708,海博股份,4.92,-1.4028
2005-10-14,'600708,海博股份,4.99,0.0
2005-10-13,'600708,海博股份,4.99,-0.2
2005-10-12,'600708,海博股份,5.0,1.0101
2005-10-11,'600708,海博股份,4.95,2.9106
2005-10-10,'600708,海博股份,4.81,0.2083
2005-09-30,'600708,海博股份,4.8,1.4799
2005-09-29,'600708,海博股份,4.73,2.603
2005-09-28,'600708,海博股份,4.61,1.766
2005-09-27,'600708,海博股份,4.53,-5.625
2005-09-26,'600708,海博股份,4.8,1.0526
2005-09-23,'600708,海博股份,4.75,-2.4641
2005-09-22,'600708,海博股份,4.87,-2.6
2005-09-21,'600708,海博股份,5.0,-1.3807
2005-09-20,'600708,海博股份,5.07,-1.9342
2005-09-19,'600708,海博股份,5.17,0.3883
2005-09-16,'600708,海博股份,5.15,2.3857
2005-09-15,'600708,海博股份,5.03,-0.789
2005-09-14,'600708,海博股份,5.07,0.1976
2005-09-13,'600708,海博股份,5.06,4.7619
2005-09-12,'600708,海博股份,4.83,-3.2064
2005-09-09,'600708,海博股份,4.99,-0.5976
2005-09-08,'600708,海博股份,5.02,2.449
2005-09-07,'600708,海博股份,4.9,2.5105
2005-09-06,'600708,海博股份,4.78,-0.2088
2005-09-05,'600708,海博股份,4.79,1.9149
2005-09-02,'600708,海博股份,4.7,-0.2123
2005-09-01,'600708,海博股份,4.71,3.5165
2005-08-31,'600708,海博股份,4.55,1.5625
2005-08-30,'600708,海博股份,4.48,0.6742
2005-08-29,'600708,海博股份,4.45,-0.8909
2005-08-26,'600708,海博股份,4.49,-0.883
2005-08-25,'600708,海博股份,4.53,5.8411
2005-08-24,'600708,海博股份,4.28,1.4218
2005-08-23,'600708,海博股份,4.22,-3.8724
2005-08-22,'600708,海博股份,4.39,0.9195
2005-08-19,'600708,海博股份,4.35,0.6944
2005-08-18,'600708,海博股份,4.32,-3.139
2005-08-17,'600708,海博股份,4.46,0.2247
2005-08-16,'600708,海博股份,4.45,-1.5487
2005-08-15,'600708,海博股份,4.52,2.4943
2005-08-12,'600708,海博股份,4.41,0.0
2005-08-11,'600708,海博股份,4.41,3.0374
2005-08-10,'600708,海博股份,4.28,1.4218
2005-08-09,'600708,海博股份,4.22,5.5
2005-08-08,'600708,海博股份,4.0,1.5228
2005-08-05,'600708,海博股份,3.94,2.6042
2005-08-04,'600708,海博股份,3.84,1.5873
