日期,股票代码,名称,收盘价,涨跌幅,变动率,累计变动率,前复权,week,month,quarter,half-year,year,wm,wq,wh,wy,mq,mh,my,qh,qy,hy,wmq,wmqh,wmqhy,mqh,mqhy,qhy
2018-08-31,'300729,乐歌股份,24.48,-2.1583,0.978417,1.064955052121684,24.26414277361775,25.23748329408472,25.6334639602123,30.38418899974163,30.29093841098798,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018-09-03,'300729,乐歌股份,24.0,-1.9608,0.980392,1.044073413459682,23.78837146211266,24.90642739562322,25.525424655666043,30.167780773565756,30.244062947705814,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-04,'300729,乐歌股份,24.13,0.5417,1.005417,1.0497291591403932,23.917233070322926,24.494097290508332,25.398058323164374,29.97664792144126,30.208604317671075,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-05,'300729,乐歌股份,23.78,-1.4505,0.985495,1.0345028376870617,23.57031360463789,24.067889774947435,25.288037085487886,29.78022847108078,30.167135317639975,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-06,'300729,乐歌股份,23.1,-2.8595,0.971405,1.0049212290434002,22.896320487113268,23.687276279560937,25.109624912494322,29.58496554102236,30.126945137982272,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-07,'300729,乐歌股份,23.04,-0.2597,0.997403,1.0023114486115745,22.836858742808232,23.401819473399037,24.924275260606247,29.368557535090428,30.08568473357694,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-10,'300729,乐歌股份,22.18,-3.7326,0.962674,0.9648991714806989,21.984450153374176,23.04103521165134,24.69432235351846,29.16833891662682,30.03420170921844,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11,'300729,乐歌股份,22.34,0.7214,1.007214,0.9718599541037607,22.143045976780616,22.686197792942878,24.46585672436567,29.003472621348642,29.977555451737267,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-12,'300729,乐歌股份,22.64,1.3429,1.013429,0.98491106142742,22.4404049412028,22.46021606025586,24.303800539275194,28.81944367338908,29.929872049870937,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-13,'300729,乐歌股份,22.96,1.4134,1.014134,0.9988317943696353,22.757577624641765,22.43246748776156,24.152646453328565,28.63954468685603,29.87801856189495,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-14,'300729,乐歌股份,22.34,-2.7003,0.972997,0.971860339426272,22.14305475604356,22.293706690408623,24.00991802226414,28.42214640025118,29.845177624834275,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-17,'300729,乐歌股份,22.1,-1.0743,0.989257,0.9614196437998156,21.905171918799386,22.277851043493666,23.833984975408335,28.20970387846138,29.804279809567696,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-18,'300729,乐歌股份,22.57,2.1267,1.021267,0.9818661553645062,22.37102920999649,22.32344769013684,23.683822345624197,27.96686485712664,29.760532980842406,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-19,'300729,乐歌股份,22.69,0.5317,1.005317,0.9870867377125793,22.48997597230604,22.333361896357488,23.564386308852868,27.73426837227197,29.714904367331886,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-20,'300729,乐歌股份,22.58,-0.4848,0.995152,0.9823013412081487,22.3809445687923,22.258035285187592,23.432064947329586,27.511913993588863,29.667382077239154,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-21,'300729,乐歌股份,23.55,4.2958,1.042958,1.0244990422237683,23.342385185578483,22.497901371094578,23.357727707246706,27.29137690334638,29.624260004803887,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-25,'300729,乐歌股份,24.17,2.6327,1.026327,1.0514710285083935,23.956920160359207,22.908251019406542,23.283391167543662,27.12155552677368,29.582483164231085,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-26,'300729,乐歌股份,24.25,0.331,1.00331,1.0549513976127562,24.036217566089995,23.241288690625243,23.186257866053293,26.91588649372455,29.53545698518493,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-27,'300729,乐歌股份,24.01,-0.9897,0.990103,1.0445105436305828,23.798331120838405,23.502959720331717,23.091106862973092,26.766879952502958,29.483411231352065,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-28,'300729,乐歌股份,24.82,3.3736,1.033736,1.079748151330504,24.601191619531008,23.947009130479454,23.081197045747352,26.651408377837456,29.427631025951616,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-08,'300729,乐歌股份,24.3,-2.0951,0.979049,1.0571263478119786,24.08577205391021,24.0956865041458,23.072278509761976,26.510661598525875,29.374697134576593,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-09,'300729,乐歌股份,24.6,1.2346,1.012346,1.0701776297020653,24.383134995687787,24.180929471211517,23.10201668644073,26.354881911916205,29.313734125687052,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-10,'300729,乐歌股份,24.61,0.0407,1.000407,1.070613191997354,24.393058931631032,24.252297744319726,23.125807979506135,26.203067299297977,29.261062457764872,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-11,'300729,乐歌股份,22.15,-9.9959,0.900041,0.9635957679384906,21.954753153884123,23.883582150928866,23.045029956968445,26.035063411350674,29.190862422850085,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-12,'300729,乐歌股份,22.28,0.5869,1.005869,0.9692511115005215,22.08360560014427,23.38006494705152,23.004394212619996,25.8431060250635,29.124937573032195,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-15,'300729,乐歌股份,21.95,-1.4811,0.985189,0.9548955332880872,21.75652531760053,22.914215599789582,22.950377541359607,25.659573973861505,29.058667624627233,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-16,'300729,乐歌股份,21.88,-0.3189,0.996811,0.9518503714324315,21.6871437583627,22.37501735232457,22.935512221609038,25.484797472835965,28.99444626016137,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-17,'300729,乐歌股份,22.37,2.2395,1.022395,0.9731670605006607,22.172827342831233,21.930971034564607,22.937001289911567,25.314150821753824,28.940510828367504,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-18,'300729,乐歌股份,22.69,1.4305,1.014305,0.9870882153011227,22.490009637970434,22.03802233138187,22.939481524749947,25.162006382925103,28.896442155203157,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-19,'300729,乐歌股份,24.3,7.0956,1.070956,1.0571280467060291,24.085810761842268,22.438463363721475,23.00589318160997,25.032824062691763,28.871746233647833,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-22,'300729,乐歌股份,25.28,4.0329,1.040329,1.0997609637016366,25.0571674240566,23.09859178501269,23.151598815010622,24.923465185171736,28.846279535872327,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-23,'300729,乐歌股份,24.2,-4.2722,0.957278,1.052776975810375,23.98667511736605,23.558498056813356,23.255673974938958,24.82765212579324,28.8113996198263,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-24,'300729,乐歌股份,24.44,0.9917,1.009917,1.0632173650794865,24.224550974504968,23.96884278314811,23.348350063164382,24.726222403656028,28.78342721882588,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-25,'300729,乐歌股份,23.78,-2.7005,0.972995,1.034505180135515,23.570366975438464,24.184914250641718,23.402369613321003,24.612568084292107,28.727018918587785,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-26,'300729,乐歌股份,23.85,0.2944,1.002944,1.037550763385834,23.639758135814155,24.095703725436092,23.465310291672093,24.49693154238157,28.682106497796482,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-29,'300729,乐歌股份,23.77,-0.3354,0.996646,1.034070818125438,23.56047038702664,23.796364318030104,23.4762145517445,24.38575531882673,28.638092942147967,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-30,'300729,乐歌股份,24.31,2.2718,1.022718,1.0575628389716119,24.09571715327911,23.818172725212712,23.483154401390497,24.292585814923616,28.60461416221089,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-31,'300729,乐歌股份,24.38,0.2879,1.002879,1.0606075623850113,24.165088722963404,23.806280274904402,23.489597959234167,24.210484126882463,28.55898992616118,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-01,'300729,乐歌股份,24.12,-1.0664,0.989336,1.0492972433397376,23.907392216821727,23.873685323181057,23.495051014033333,24.140937599176592,28.508509370496654,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-02,'300729,乐歌股份,24.61,2.0315,1.020315,1.0706137168381844,24.393070889706458,24.024347873959517,23.484644977542107,24.099805005076835,28.461993982903028,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-05,'300729,乐歌股份,24.0,-2.4787,0.975213,1.0440764146389163,23.788439841563303,24.069941764866847,23.46977836692476,24.058506945633027,28.403134366497998,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-06,'300729,乐歌股份,22.79,-5.0417,0.949583,0.991437214042066,22.58909807007121,23.768617948225266,23.380076520643932,24.00250595425025,28.343720308843213,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-07,'300729,乐歌股份,22.93,0.6143,1.006143,0.9975276128479263,22.727862899515653,23.48117278353572,23.296816719038162,23.940227673902907,28.284970035905946,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-08,'300729,乐歌股份,22.9,-0.1308,0.998692,0.9962228467303212,22.698134854843087,23.239321311139985,23.33398580408611,23.889017615514167,28.214233582797064,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-09,'300729,乐歌股份,23.59,3.0131,1.030131,1.0262400373251526,23.382052356154365,23.037117604429568,23.398908141886615,23.837642422333666,28.155270794533973,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-12,'300729,乐歌股份,24.63,4.4086,1.044086,1.0714828556106692,24.412873516327785,23.162004339382463,23.53172555182298,23.80212611792963,28.101039967779055,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-13,'300729,乐歌股份,24.58,-0.203,0.99797,1.0693077454137796,24.363315383089642,23.51684780198615,23.665534133059328,23.765122902728965,28.04171710091259,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-14,'300729,乐歌股份,24.72,0.5696,1.005696,1.0753985223316564,24.502088827511717,23.871692987585362,23.78199720729335,23.728285073856885,27.980759794849867,,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2018-11-15,'300729,乐歌股份,26.15,5.7848,1.057848,1.137608176051498,25.919485662005613,24.515963149017864,23.95347100849511,23.732251024173436,27.925914915119552,,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2018-11-16,'300729,乐歌股份,25.92,-0.8795,0.991205,1.127602912143125,25.691523785608272,24.977857434908646,24.033756659683412,23.730765431540668,27.87156566729555,,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2018-11-19,'300729,乐歌股份,25.48,-1.6975,0.983025,1.1084618527094956,25.255410169347574,25.146364765512608,24.043668796947962,23.735061878074262,27.808874146026437,,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2018-11-20,'300729,乐歌股份,25.33,-0.5887,0.994113,1.1019363377825948,25.106731569680626,25.295048002830804,24.099671619563686,23.72977685663702,27.73891405108562,,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2018-11-21,'300729,乐歌股份,25.96,2.4872,1.024872,1.1293436983759235,25.731186197281723,25.540867476784804,24.175003380702528,23.735725263163722,27.685143310988433,,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2018-11-22,'300729,乐歌股份,25.34,-2.3883,0.976117,1.1023715828276113,25.116648277332043,25.380299999850088,24.252317445797207,23.739691122657046,27.615513606588888,,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2018-11-23,'300729,乐歌股份,24.41,-3.6701,0.963299,1.0619134433662551,24.194842168905677,25.080963676509572,24.280071647451784,23.72581562881784,27.55604343191455,,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2018-11-26,'300729,乐歌股份,22.94,-6.0221,0.939779,0.997963953893296,22.73780457865201,24.577442558370457,24.23893835703305,23.690960205341444,27.46716827352462,,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2018-11-27,'300729,乐歌股份,22.8,-0.6103,0.993897,0.9918733798826852,22.5990357573085,24.075903395896034,24.16410428723452,23.643549952056244,27.369124762696327,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-11-28,'300729,乐歌股份,23.1,1.3158,1.013158,1.0049244498151815,22.89639386980316,23.50894493040032,24.10066954457651,23.592175123288012,27.280745375026992,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-11-29,'300729,乐歌股份,21.77,-5.7576,0.942424,0.9470649196926226,21.578111096355375,22.801237494204987,23.98420548855319,23.52345445518656,27.167338526012752,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-11-30,'300729,乐歌股份,22.45,3.1236,1.031236,0.9766474395241415,22.252124974561134,22.412694055336075,23.877158192795925,23.481000072028486,27.03889871447427,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-12-03,'300729,乐歌股份,23.09,2.8508,1.028508,1.0044897047300956,22.88648855333592,22.44243085027286,23.832060628384557,23.45803916835712,26.92111408404936,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-12-04,'300729,乐歌股份,23.05,-0.1732,0.998268,1.0027499285615031,22.846849155161543,22.49199352984347,23.844948182639072,23.442347129907937,26.80506395173683,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-12-05,'300729,乐歌股份,22.71,-1.4751,0.985249,0.9879583643652925,22.509835283273755,22.414681812537587,23.83404680182698,23.418890500123783,26.697769210782507,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-12-06,'300729,乐歌股份,22.23,-2.1136,0.978864,0.9670768763760677,22.034067404726482,22.50587307421181,23.800843429321148,23.39328639679193,26.58675743393634,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-12-07,'300729,乐歌股份,22.53,1.3495,1.013495,0.9801275788227627,22.331417144353267,22.52173150817024,23.748311668731095,23.38387134107926,26.484418441050796,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-12-10,'300729,乐歌股份,22.47,-0.2663,0.997337,0.9775174990803577,22.271948580497856,22.398823513602625,23.641265421939597,23.37445617170742,26.37150685339891,28.364315385790857,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-12-11,'300729,乐歌股份,22.65,0.8011,1.008011,0.9853483917654904,22.450369160576223,22.319527514685557,23.545618110813926,23.382221488494118,26.275280202560456,28.362980085438576,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-12-12,'300729,乐歌股份,22.77,0.5298,1.005298,0.990568767545064,22.569311216388957,22.3314227013086,23.448979230257784,23.38932590915426,26.196399265251436,28.3530187233911,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-12-13,'300729,乐歌股份,22.94,0.7466,1.007466,0.9979643539635554,22.737813693930516,22.472171959149406,23.28989563185403,23.39428272169972,26.10686319754439,28.33372324802377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-14,'300729,乐歌股份,22.38,-2.4412,0.975588,0.9736020481545972,22.182738186034285,22.44243616748561,23.114456351875326,23.3847020643896,26.012123375622803,28.301174970092706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-17,'300729,乐歌股份,22.6,0.983,1.00983,0.9831725562879569,22.400794502403002,22.46820535186664,22.9717255685281,23.388997726828922,25.905572063540042,28.257363111209607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-18,'300729,乐歌股份,22.22,-1.6814,0.983186,0.9666414929265311,22.024147543639597,22.382961028479315,22.81759636722605,23.390980653909594,25.800342266185474,28.19868741782783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-19,'300729,乐歌股份,22.22,0.0,1.0,0.9666414929265311,22.024147543639597,22.273928293929444,22.632244434543942,23.385199292803645,25.67603207496513,28.125314828604424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-20,'300729,乐歌股份,22.42,0.9001,1.009001,0.9753422330043628,22.2223868956799,22.170842934279317,22.487531365461333,23.380739474859876,25.557503923565907,28.068890026718762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-21,'300729,乐歌股份,22.58,0.7136,1.007136,0.982302275179082,22.38096584856747,22.210488466785954,22.396837549444424,23.380739829522796,25.44632691155581,28.02176797753349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-24,'300729,乐歌股份,23.0,1.8601,1.018601,1.0005740797996883,22.797274194316678,22.289784405168685,22.39981103022766,23.371654646335102,25.331515774840724,27.974144094203616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-25,'300729,乐歌股份,22.84,-0.6957,0.993043,0.9936130859265219,22.638673557746817,22.41268960799013,22.401792920249573,23.349683869624894,25.23561969819927,27.93431786399109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-26,'300729,乐歌股份,22.84,0.0,1.0,0.9936130859265219,22.638673557746817,22.535594810811574,22.388906904646756,23.32639146948584,25.121138981605174,27.900244300926865,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-27,'300729,乐歌股份,22.61,-1.0070000000000001,0.98993,0.9836074021512418,22.410702115020307,22.573257854679657,22.430536455580004,23.303264319388873,25.035072135945892,27.86541650683721,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-28,'300729,乐歌股份,22.4,-0.9288,0.990712,0.9744716566000611,22.202551513775997,22.537574987721364,22.428057782540744,23.263286984292957,24.957347681065187,27.83472074479587,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-02,'300729,乐歌股份,21.99,-1.8304,0.981696,0.9566349273976535,21.796156010867843,22.337351351031593,22.37354115541734,23.225126716908918,24.867894157717377,27.803463242870897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-03,'300729,乐歌股份,21.72,-1.2278,0.987722,0.9448893637590652,21.528542807366406,22.11532520095551,22.307625838027583,23.177550180436892,24.766216046176524,27.770859436420537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-04,'300729,乐歌股份,22.15,1.9797,1.019797,0.9635953384934035,21.954743369323843,21.978539163270916,22.279871242330092,23.136911587731774,24.66998944351485,27.735941472519613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-07,'300729,乐歌股份,22.44,1.3093,1.013093,0.9762116922602977,22.242196824258404,21.94483810511853,22.290277713306686,23.141702315571344,24.588382863460986,27.6986272068437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08,'300729,乐歌股份,22.38,-0.2674,0.997326,0.9736013021951937,22.182721189950335,21.9408720403534,22.28284291558654,23.14335424206811,24.49323013356578,27.65697727984463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-09,'300729,乐歌股份,22.34,-0.1787,0.998213,0.9718614766681709,22.143080667183895,22.010256971616613,22.27639951992084,23.149796831227835,24.404685402544647,27.607446074512396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-10,'300729,乐歌股份,22.29,-0.2238,0.997762,0.9696864506833875,22.093524452650737,22.123253300673476,22.258557284524567,23.1565698427993,24.32068365781761,27.56941898487072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-11,'300729,乐歌股份,22.69,1.7945,1.017945,0.987087474040901,22.489992748953554,22.23030317659942,22.254591361152798,23.16185593290134,24.238003377327566,27.520329812795396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-14,'300729,乐歌股份,22.18,-2.2477,0.977523,0.9649007088868837,21.98448518193533,22.178760848134807,22.216924935553042,23.153430525300752,24.157718454112914,27.4730406542476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-15,'300729,乐歌股份,22.38,0.9017,1.009017,0.9736012185789168,22.182719284820838,22.17876046710891,22.21692399049237,23.12171233401706,24.077268198354396,27.427214211934057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-16,'300729,乐歌股份,22.5,0.5362,1.005362,0.978821668312937,22.301663025626052,22.21047693879734,22.211967416653522,23.075787260709888,23.999626222940794,27.387301005862824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-17,'300729,乐歌股份,22.03,-2.0889,0.979111,0.9583750624835481,21.83580358668375,22.158932765603943,22.202550218805733,23.039939401865183,23.933795763829195,27.342451051171576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-18,'300729,乐歌股份,22.18,0.6809,1.006809,0.9649006382839986,21.98448357330548,22.057830930474328,22.200567020289025,23.002604945178522,23.86441367441726,27.295240638132967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-21,'300729,乐歌股份,22.37,0.8566,1.008566,0.9731659771515394,22.172802659594417,22.095494426006145,22.19808780848475,22.979312206581124,23.795940145436596,27.255008974911007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-22,'300729,乐歌股份,22.39,0.0894,1.000894,0.9740359875351129,22.192625145172094,22.097475598076393,22.188670773314982,22.955193323403755,23.726062432892647,27.21529004033328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-23,'300729,乐歌股份,22.38,-0.0447,0.999553,0.9736005934486848,22.182705041732202,22.073684001297625,22.15794231568576,22.932230567648844,23.658992943237774,27.18057489265063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-24,'300729,乐歌股份,22.46,0.3575,1.003575,0.977081215570264,22.2620082122564,22.158924926412155,22.139109048411235,22.901668751965133,23.59712728344436,27.147477214029433,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-25,'300729,乐歌股份,22.07,-1.7364,0.982636,0.9601151773431018,21.875450701658778,22.137118352082815,22.100947905606837,22.863508118276723,23.536996122579577,27.10916893402174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-28,'300729,乐歌股份,22.17,0.4531,1.004531,0.9644654592116435,21.974568368787995,22.097471493921528,22.07914121829522,22.831294387476156,23.486115993326358,27.066647065817996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-29,'300729,乐歌股份,21.39,-3.5183,0.964817,0.9305326709602003,21.20143712986893,21.8992338908609,22.029085499099867,22.778100491478867,23.43895274827783,27.024381861896895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-30,'300729,乐歌股份,21.16,-1.0753,0.989247,0.9205266531493652,20.973458076411447,21.65738449779675,21.987950602377047,22.731184128726333,23.394845537179666,26.9770675656924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-31,'300729,乐歌股份,20.5,-3.1191,0.968809,0.8918145063109834,20.319274945550095,21.268837844455486,21.92748720928623,22.693353743317648,23.347929848783938,26.935095753248014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-01,'300729,乐歌股份,21.08,2.8293,1.028293,0.9170466141380399,20.894168191584544,21.07258134244064,21.874458450399263,22.66279216485213,23.301509919377505,26.895896296615067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-11,'300729,乐歌股份,21.64,2.6565,1.026565,0.9414079574426168,21.449221769593986,20.967512022601838,21.83480969766604,22.641976946764647,23.26549728113939,26.85690757738428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-12,'300729,乐歌股份,21.86,1.0166,1.010166,0.9509783107379784,21.667274558103678,21.060679508248786,21.809037366073706,22.613397316797133,23.22551986956538,26.8194609184422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-13,'300729,乐歌股份,22.35,2.2415,1.022415,0.9722944895731703,22.152946517323574,21.29657719643121,21.80953065858069,22.575731866813726,23.18892899237166,26.786399917785463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-14,'300729,乐歌股份,22.28,-0.3132,0.996868,0.9692492632318271,22.083563488831313,21.649434905087453,21.80903261038972,22.53773600190942,23.151429452319174,26.752115744116328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-15,'300729,乐歌股份,22.0,-1.2567,0.987433,0.9570687077407928,21.80603934646717,21.831809136063978,21.7748349402654,22.492801843892007,23.110543458874428,26.716721473877733,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-18,'300729,乐歌股份,22.59,2.6818,1.026818,0.9827353763449854,22.39083370966073,22.020131524077325,21.79515236665167,22.433990978019594,23.0831210010965,26.693516809856696,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-19,'300729,乐歌股份,22.48,-0.4869,0.995131,0.9779504377975616,22.28181274032839,22.143039160522267,21.80010703942705,22.37716246059826,23.05396394606945,26.675037678802134,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-20,'300729,乐歌股份,22.69,0.9342,1.009342,0.9870864507874664,22.489969434948534,22.21044374404726,21.809522359893172,22.33107178169161,23.03306682988292,26.65932184823218,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-21,'300729,乐歌股份,22.59,-0.4407,0.995593,0.982736360798846,22.390856139648715,22.27190227421074,21.83727498754142,22.285807191191076,23.007792023914032,26.647425602539755,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-22,'300729,乐歌股份,22.89,1.328,1.01328,0.9957870996702546,22.68820670918325,22.44833574675395,21.87246114433531,22.235090866389438,22.985408064776564,26.64684504297454,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-25,'300729,乐歌股份,23.62,3.1892,1.031892,1.0275447418529384,23.411778997552524,22.65252480433231,21.934409961233214,22.206676378393116,22.973183750525063,26.640017579251378,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-26,'300729,乐歌股份,23.82,0.8467,1.008467,1.0362449631822073,23.610006530324803,22.918163562331593,22.00527903049085,22.1969291177501,22.961372373283954,26.634849819858488,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-27,'300729,乐歌股份,24.34,2.1830000000000003,1.02183,1.0588661907284749,24.125412972881794,23.245252269918247,22.10241442704833,22.220055924320597,22.955508064831,26.62985243321227,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-28,'300729,乐歌股份,24.82,1.9721,1.019721,1.0797480908758312,24.601190242119998,23.6873190904125,22.21937352854151,22.253425165734125,22.948487558895167,26.62514269694564,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-01,'300729,乐歌股份,25.14,1.2893,1.012893,1.0936692830114934,24.91837338791165,24.133352426158183,22.37151966285415,22.287124824369265,22.93964997382862,26.625090241870318,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
