,name,avg-250d,max-250d,strategy-250d,bs-250d,wm-250d,wq-250d,wh-250d,wy-250d,mq-250d,mh-250d,my-250d,qh-250d,qy-250d,hy-250d,wmq-250d,wmqh-250d,wmqhy-250d,mqh-250d,mqhy-250d,qhy-250d,avg-500d,max-500d,strategy-500d,bs-500d,wm-500d,wq-500d,wh-500d,wy-500d,mq-500d,mh-500d,my-500d,qh-500d,qy-500d,hy-500d,wmq-500d,wmqh-500d,wmqhy-500d,mqh-500d,mqhy-500d,qhy-500d,avg-all,max-all,strategy-all,bs-all,wm-all,wq-all,wh-all,wy-all,mq-all,mh-all,my-all,qh-all,qy-all,hy-all,wmq-all,wmqh-all,wmqhy-all,mqh-all,mqhy-all,qhy-all
'601998,中信银行,1.101454296290492,1.333914688157391,wm,B,1.33391468816,1.29799292217,1.1388708206,1.13347638299,1.21367666724,0.989793845044,0.915983774883,0.944289750854,0.958795024572,1.19913186015,1.2833745795,1.07178443502,1.09670883129,1.05253419152,1.04263386491,0.950307101763,1.1633110019933137,1.5960999577617951,wm,B,1.59609995776,1.40402660613,1.37548243679,1.19445375968,1.22877249851,1.11331924189,0.932578251286,0.877881190099,1.0957677546,1.17834003712,1.43004254152,1.12000884373,1.06658288501,1.04123479035,1.02455557049,0.933829666928,2.2687342180229315,9.186149885125497,wm,B,9.18614988513,3.92906307022,2.70719483069,1.7020600406,1.74228799663,1.54356679871,0.896261767361,1.27753220067,1.06029982138,1.67383613972,3.65406606064,2.0709146546,1.37644303181,1.27253753003,1.10607024448,1.1014634157
'000998,隆平高科,1.1339231643957752,1.2362267571662287,wh,S,1.12948617318,1.22220054389,1.23622675717,1.10890540886,1.15918400753,1.19454014727,1.11515427528,1.14417443857,1.11515427528,1.11515427528,1.04601515729,1.02522937666,1.02522937666,1.18097098944,1.18097098944,1.14417443857,1.124964009827281,1.2260767611370333,wq,S,1.2163342201,1.22607676114,1.20433040972,1.13603854372,1.11228791958,1.00667659907,1.13641272575,1.17240270382,1.06656341596,1.094136395,1.05559418122,1.03621157161,1.08066314746,1.1679299605,1.1651560021,1.1226096005,6.526975950142284,31.682455234585877,wm,S,31.6824552346,7.7732327284,6.62421661322,4.73268999186,0.973276892958,2.91444466308,3.46724303335,2.41794376174,5.36034122067,13.9597425379,4.83612573391,4.99731938225,7.42343203807,1.4362307554,2.62074316519,3.21217744966
'300139,晓程科技,0.964241557479751,1.0389608317317776,hy,S,0.963670224423,0.907698645956,0.925142496803,1.0,0.829099305784,0.852885253492,1.0,1.0,1.0,1.03896083173,0.910408161486,1.0,1.0,1.0,1.0,1.0,0.8767016301431823,1.2208318146502952,wm,S,1.22083181465,0.799279115458,0.826811374515,0.905649997388,0.558400064603,0.7197669699,0.839725342539,0.897016361246,0.835261977239,0.961130605847,0.855789637925,0.92221304813,1.0,0.828814291647,0.908833842463,0.94770163874,1.3295972837046228,5.678418904586607,wm,S,5.67841890459,1.95248292305,0.762698193893,1.07899968174,0.322901893277,0.199967541121,0.581872146168,0.614941451919,1.01349696948,1.1998750806,1.63010320817,1.58847529956,2.08052119878,0.656252916073,1.05921548964,0.853333641223
'002135,东南网架,0.8903601047837661,1.159663569208585,wm,S,1.15966356921,0.926744623014,0.904386468506,0.810236767597,0.739028414399,0.735005645863,0.718099079714,1.05611451034,0.957520617726,0.725749347702,0.901459238612,0.974155762637,0.996274050949,0.828150896537,0.934131136143,0.879041547592,0.811505768099726,1.1342112391362418,wm,S,1.13421123914,0.858862384701,0.750286081634,0.810236767597,0.653521367071,0.551795403018,0.66934453538,0.723537659017,0.864964734289,0.658101923114,0.898636622009,0.95469704718,0.996274050949,0.767083882411,0.895432904293,0.797105687796,2.5742255359556827,9.018622447449586,wm,S,9.01862244745,3.53435237603,1.54529225759,1.86190317647,1.65013241207,1.71060904694,1.70304861799,1.27794009061,2.14089018443,1.24151741358,5.77923531177,3.89507229087,2.73284494734,1.51366471779,0.893654426099,0.688828858262
'601166,兴业银行,1.0483742490006849,1.2740287788430367,wm,B,1.27402877884,1.13844571023,1.10107771412,1.13873170512,1.07777431109,1.08366063707,1.10083221365,0.877705811416,1.04734439697,1.19347354116,1.16748411989,0.965429573093,0.965429573093,0.882432043428,0.882432043428,0.877705811416,1.1157250345234169,1.4704951679569984,wm,B,1.47049516796,1.21641870683,1.1899904973,1.19042420423,1.12020982643,1.09547969255,1.18887374243,0.941017586239,1.13302955348,1.28610437754,1.21937031977,0.99546739078,1.02812994412,0.902017024051,0.928744021166,0.945828497509,4.776671632234544,25.667107379739114,wm,B,25.6671073797,9.49901362065,3.83890916001,2.16791479714,3.75800230645,3.09668038188,1.69853933349,1.79991707846,1.16984457484,0.939914507456,12.527968055,4.64810797488,1.88537006645,1.695225529,0.955473619978,1.07875773029
'002109,兴化股份,0.871198897438951,1.3251180896263588,wm,S,1.32511808963,0.827134169219,0.830059912901,0.839953461582,0.579980289125,0.693450240643,0.760736359556,0.921593121523,0.968097140789,0.849080420053,0.886502649203,0.964886382841,0.964886382841,0.796367655351,0.796367655351,0.93496842842,0.740739081130273,1.6415500979883195,wm,S,1.64155009799,0.710327130714,0.605272277389,0.542160549503,0.430249159853,0.507856126725,0.496167762915,0.677331405289,0.694954969463,0.615867258954,1.05578141829,1.11292751492,0.975488649328,0.628360120699,0.565417941258,0.592112914799,1.221549703279688,9.207361381559647,wm,S,9.20736138156,1.06686722714,0.979669935616,0.488381811028,0.226276213143,0.372112817091,0.353114510703,0.657751677116,0.548428775618,0.425525346241,1.48819676658,1.34244177929,0.965053431416,0.587169131893,0.373198162011,0.463246286031
'600571,信雅达,0.9516703351687836,1.0,wy,S,0.967781185415,0.757709960106,0.938388933147,1.0,0.678477849876,1.0,1.0,1.0,1.0,1.0,0.884367434157,1.0,1.0,1.0,1.0,1.0,0.9861699629326423,1.4380172919423162,qy,S,1.4339175784,0.643059144078,0.874034773005,1.04318964219,0.463195698511,0.928342419377,0.997753906983,0.679417334637,1.43801729194,1.38502506597,0.892766551832,1.0,1.0,1.0,1.0,1.0,19.153469913175833,148.44247154856123,wm,S,148.442471549,28.8826028713,13.7640642627,13.0112206126,2.89872097808,4.85826650131,6.56790155832,4.05416129291,11.138970737,14.2294314507,17.7820481641,13.5110379039,10.1527971479,4.95658890208,3.98812896527,8.21710571398
'600018,上港集团,1.4280235557932388,1.511407203793097,wm,B,1.51140720379,1.44444221515,1.37508287415,1.45803214713,1.336909447,1.4998602263,1.45803214713,1.45803214713,1.45803214713,1.45803214713,1.41955438318,1.41955438318,1.41955438318,1.336909447,1.336909447,1.45803214713,1.4436107496003636,1.651684695495346,wm,B,1.6516846955,1.4415874904,1.44461894823,1.47747192723,1.26440329585,1.51676444646,1.43122976451,1.50009058731,1.46351200648,1.49154936099,1.44894089414,1.47176151623,1.41955438318,1.34391311882,1.30617565496,1.42451390332,18.01948301338009,94.74102534247632,wm,B,94.7410253425,37.0770784024,17.3352020725,12.6478794667,5.65152395727,11.6073381691,6.24882099165,10.5712525884,7.99435371478,4.76396441241,40.6661600518,18.8679343367,6.13058823553,6.90907802173,2.94896403409,4.15056441653
'601808,中海油服,0.9010638372353643,1.0952512655807969,wm,S,1.09525126558,0.956155594322,0.911405599946,0.983112451915,0.866661316597,0.850257164976,0.867582541243,0.676356440108,0.827506025568,0.87953793902,0.988067319816,0.899999859508,0.98185921179,0.7859312738,0.957672498844,0.889664892733,0.8616042721415692,0.9818592117898827,wmqhy,S,0.880194681776,0.844896380425,0.924235094823,0.937127257646,0.804945204903,0.902111574769,0.816213115901,0.645750966874,0.824941955234,0.87275670151,0.916271329893,0.863343393249,0.98185921179,0.730543410217,0.957672498844,0.88280557641,1.4803666172419467,4.832448168399741,wm,S,4.8324481684,2.60740022109,1.46848502632,0.651982278695,0.97227118928,0.963188913233,0.592582679737,0.922120795673,0.556322979689,0.347470064182,3.55190717507,2.47921926937,1.5692420603,0.854220839948,0.787442104709,0.529562110171
'300028,金亚科技,0.9550480261207968,1.0,wy,S,0.742961706202,0.88570084086,0.899358059675,1.0,0.807351796579,1.0,1.0,1.0,1.0,1.0,0.945396014617,1.0,1.0,1.0,1.0,1.0,1.8203409162613198,2.707920851030017,wmqh,S,1.38675299552,1.99942679242,1.57686858627,1.51329830917,1.66004230221,1.90904180195,1.43845231608,1.45049769601,1.44275489278,1.20960735952,2.56005758046,2.70792085103,2.70792085103,2.05615731487,2.05615731487,1.45049769601,3.430373791137447,6.8365773550139215,wmqhy,S,3.24122307084,2.62416629112,2.37139078461,3.8935538893,1.32306804782,2.5097933853,3.25138555427,2.90260155407,3.13569029649,2.95854460611,2.9778524344,5.34895911092,6.83657735501,4.11156818678,4.55658788499,2.84301820618
'000988,华工科技,0.9839502442322383,1.1532794360967198,wq,S,1.11673458348,1.1532794361,1.05789322885,0.9706420683,1.10469605002,1.11791709231,0.913389442954,0.934631183456,0.794842496907,0.738563454922,1.02388597404,1.04246646799,0.964052281439,1.07164871764,0.928647655418,0.809913773896,0.9549201605884832,1.4821418426188266,wm,S,1.48214184262,1.07516186564,1.07084403053,0.873582653982,0.862646579923,0.75785061709,0.572028098469,1.19632868411,0.850797791598,0.613223542427,0.977076081392,1.06431858925,1.0113703482,1.01829734386,0.948145127258,0.904909373065,15.707733647753681,187.02939589296554,wm,S,187.029395893,11.2605700471,5.87042773027,3.36143188461,1.75393985087,0.561598836255,1.11050961394,1.96098871975,2.16647049829,1.51457633876,15.2772278223,8.42723623404,5.68166212805,1.49955674819,2.00966409676,1.83848192193
'600029,南方航空,1.5820407528027443,1.96144212046894,wm,B,1.96144212047,1.37848889385,1.64042774393,1.72291390946,1.36691332108,1.4906481696,1.72291390946,1.54610995445,1.72291390946,1.72291390946,1.66043503044,1.61770969113,1.61770969113,1.29750091823,1.29750091823,1.54610995445,1.5735182811179143,2.1062213390604554,wm,B,2.10622133906,1.56188978279,1.54544428988,1.39347586972,1.33460799837,1.58435722765,1.39173891687,1.59462178275,1.58041084946,1.74194434511,1.67716700183,1.85536289657,1.61770969113,1.34559626457,1.29750091823,1.54824332389,48.40539228372037,259.6022290366719,wm,B,259.602229037,46.0854666905,51.4842821018,22.5065402563,22.3629068247,28.8806836965,30.1452946678,13.5028288903,26.442130555,14.2332258047,95.4861609642,69.5622419183,41.4237914312,18.4737770909,13.6334630302,20.6612535806
